,x,y,labels
2853,-8.009923,-7.8518662,faults
2854,-18.975256,35.56027,fav
2855,-19.027235,35.588707,fave
2856,-18.027449,-29.196365,favor
2857,49.795105,-29.332378,favorite
2858,-19.19307,35.720417,favorites
2859,-10.283072,-8.304844,favour
2860,26.59258,-4.685427,favourite
2861,-32.286243,-24.059788,fbi
2862,20.743345,-52.37893,fear
2863,-33.357075,-16.269085,feared
2864,-37.031723,-39.8976,fears
2865,-58.695152,24.303984,feast
2866,-15.035014,7.095301,feat
2867,-3.3677702,-51.668583,feature
2868,-21.77852,34.005127,featured
2869,-3.4349277,-51.725838,features
2870,-21.83731,34.143967,featuring
2871,7.100641,24.542263,feb
2872,33.763645,-4.9314795,february
2873,12.610953,6.4747863,fed
2874,-24.27328,-39.094105,federal
2875,-27.262325,-7.0989976,fee
2876,-41.64387,25.276451,feed
2877,3.4029813,-25.504408,feedback
2878,-40.420452,23.982693,feeding
2879,53.794086,-41.79353,feel
2880,48.070286,28.693254,feelin
2881,51.090996,-43.817707,feeling
2882,24.521208,-50.526592,feelings
2883,24.213593,-53.89552,feels
2884,22.912224,-59.74517,feet
2885,38.705532,-31.267494,fell
2886,31.375034,-8.263909,fellow
2887,6.5071363,28.639906,fellowship
2888,51.07553,-43.825737,felt
2889,29.84025,-51.30059,female
2890,-6.949811,-16.032707,females
2891,-44.5314,2.6497915,fence
2892,43.048798,55.007023,feng
2893,58.22747,15.832799,fer
2894,-30.05671,44.36952,ferdinand
2895,-12.373684,32.987324,ferret
2896,1.653664,40.04378,ferris
2897,-29.110662,12.266446,ferry
2898,6.167682,26.428934,fest
2899,3.8392982,30.183205,festival
2900,34.9658,35.456463,fetch
2901,43.276196,16.649435,fever
2902,9.015518,67.64795,ff
2903,4.0669065,21.836136,fi
2904,-4.6026616,9.508974,fiction
2905,-19.179691,30.492722,fictional
2906,29.164381,-25.767862,field
2907,-42.477943,-46.50215,fields
2908,39.869717,15.69123,fierce
2909,16.822939,3.6393287,fifth
2910,33.130272,-53.082798,fight
2911,-28.690966,25.195646,fighter
2912,-29.654865,43.18657,fighters
2913,33.176235,-53.795307,fighting
2914,8.391422,2.4399164,fights
2915,37.05097,-42.09384,figure
2916,43.660484,-13.25853,figured
2917,-23.114117,-7.9390883,figures
2918,-4.4462605,2.4450073,figuring
2919,-3.971756,-54.072727,file
2920,-4.1454306,-54.333202,files
2921,26.127132,36.623592,filipino
2922,14.627974,-55.054516,filled
2923,-58.54178,7.2636294,filling
2924,-38.25271,-39.90733,fills
2925,23.049812,-2.9603128,film
2926,-21.930788,26.439531,filming
2927,23.384037,-3.8934205,films
2928,0.19075902,-32.161552,filter
2929,-50.012337,18.941416,filthy
2930,16.895973,68.99009,fin
2931,35.426987,-34.81424,final
2932,-21.690327,25.661612,finale
2933,51.547783,-34.84315,finally
2934,25.87335,1.6108223,finals
2935,8.219718,20.316399,finaly
2936,-22.682707,-38.284966,financial
2937,25.353611,-38.149773,finding
2938,19.861303,-20.112032,finds
2939,51.44318,-26.279594,fine
2940,-31.609327,-55.96977,finger
2941,-31.456429,-55.981827,fingers
2942,52.126507,-21.098066,finish
2943,52.1796,-21.092043,finished
2944,38.518753,7.0293207,finishing
2945,-17.48527,30.961767,finn
2946,19.179085,39.929825,fiona
2947,-6.792308,2.2427826,fired
2948,-4.5957837,-55.831688,firefox
2949,-36.95332,-5.320588,fires
2950,26.107698,6.456238,fireworks
2951,-20.960602,-24.278719,firm
2952,-21.067465,-24.141735,firmly
2953,8.434349,-5.2979255,firstly
2954,-42.626526,26.178082,fish
2955,-36.544697,15.842704,fishing
2956,-49.859028,-0.48422012,fist
2957,26.633047,-35.9404,fit
2958,-4.6468816,25.896507,fitness
2959,-7.606711,11.715664,fits
2960,-7.906972,11.86964,fitting
2961,31.291773,-22.590446,fix
2962,31.236736,-22.592758,fixed
2963,-4.314961,2.4766655,fixing
2964,18.826181,-22.250458,flag
2965,-14.5742,26.178799,flags
2966,-43.88777,-40.654823,flame
2967,-40.43498,-2.7365305,flames
2968,-42.406754,18.869753,flaming
2969,3.1694713,-41.39635,flash
2970,-37.604046,-2.7840257,flashed
2971,-37.61083,-2.694825,flashing
2972,20.209173,-25.718231,flat
2973,-70.03916,18.058796,flavor
2974,-69.86356,18.018677,flavored
2975,-10.763948,-16.528221,flaws
2976,-54.41746,-9.725893,flesh
2977,18.27432,-28.383936,flew
2978,-21.861267,27.73635,flick
2979,5.8953304,-16.422464,flies
2980,25.145674,-10.133179,flight
2981,-11.535561,17.338673,fling
2982,-70.18379,-7.3831444,flip
2983,14.835313,-13.741522,flipped
2984,-12.893655,22.464098,flipping
2985,9.222346,12.487374,flirt
2986,8.127604,13.300313,flirting
2987,-39.77974,-4.3388867,float
2988,-44.115776,-45.0063,floating
2989,-37.53824,-5.544525,flood
2990,-38.13062,-1.5763025,flooded
2991,22.108753,-30.135822,floor
2992,-52.03702,7.241917,floors
2993,-12.871505,17.421461,flop
2994,-72.248085,-5.439717,flops
2995,-16.865324,60.076645,florida
2996,-42.444836,-42.421818,flow
2997,-50.44255,-47.96858,flower
2998,-50.27311,-48.02226,flowers
2999,-47.790745,-44.691887,flowing
3000,-44.267212,-41.20083,flows
3001,-30.85284,44.659756,floyd
3002,43.249012,16.680384,flu
3003,-44.897717,21.703672,fluffy
3004,-18.130083,43.429203,flute
3005,16.861826,-27.385006,fly
3006,17.02767,-27.302174,flying
3007,-22.847088,37.319454,fm
3008,40.14889,28.282972,fo
3009,14.438619,-41.615437,focus
3010,-12.998028,-33.74772,focused
3011,-13.082305,-33.698708,focusing
3012,-46.34415,-43.331577,fog
3013,-53.614666,4.5007877,fold
3014,1.871364,-33.037666,folder
3015,-29.740389,41.693398,folds
3016,-14.905682,23.441935,folk
3017,27.02291,10.283595,folks
3018,26.822847,-41.725296,follow
3019,30.27866,-29.084715,followed
3020,-24.915129,-22.626802,followers
3021,19.989742,-40.59865,following
3022,2.9934833,-46.410423,follows
3023,-11.477711,-1.4711672,fond
3024,46.752502,29.215113,fone
3025,3.7354558,-30.183922,font
3026,-27.228626,42.17547,foo
3027,52.140408,-48.952126,food
3028,-68.0985,25.973375,foods
3029,35.82014,-14.572928,fool
3030,3.7831922,12.416733,fooled
3031,6.0777392,17.246662,fooling
3032,-4.6023293,-10.459619,foolish
3033,4.578111,9.801227,fools
3034,22.873325,-59.712204,foot
3035,-19.749311,21.774508,footage
3036,32.365715,-0.6725829,football
3037,-38.79043,-1.0812597,footsteps
3038,-27.963718,-14.581187,forbid
3039,-28.91322,-12.914301,forbidden
3040,28.926634,-48.297386,force
3041,26.115295,-39.414143,forced
3042,-39.7527,-24.089098,forces
3043,-2.0533288,-15.227429,forcing
3044,-2.4024289,47.28839,ford
3045,-49.861412,-4.940134,forehead
3046,-42.31099,-28.028933,foreign
3047,-41.233364,-46.879658,forest
3048,20.826778,-53.95813,forever
3049,46.277954,-37.732887,forget
3050,11.677596,-4.8553715,forgetting
3051,34.929302,-13.598783,forgive
3052,-28.60471,-16.77189,forgiven
3053,-30.350092,-17.823364,forgiveness
3054,-28.95716,-17.140125,forgiving
3055,47.323555,-21.170523,forgot
3056,16.411728,-52.463627,forgotten
3057,-61.220493,23.146442,fork
3058,29.733059,-44.382263,form
3059,-8.065432,11.885355,formal
3060,2.7468903,-34.614986,format
3061,-21.610437,-17.724178,formed
3062,-37.056557,-0.101735875,forming
3063,-9.518493,-36.693554,forms
3064,-21.035154,-1.6524194,formula
3065,16.924566,32.550106,fort
3066,14.265954,-25.667017,forth
3067,-4.3063784,-6.9678373,fortunate
3068,15.012951,-10.601286,fortunately
3069,-28.803753,-11.345118,fortune
3070,5.7524004,-35.6352,forum
3071,5.6330004,-35.54962,forums
3072,32.620106,-33.55593,forward
3073,-21.270468,-5.6219,foster
3074,-34.12605,-29.529448,fought
3075,-37.355656,42.894524,foul
3076,-24.633808,-35.218807,foundation
3077,-40.29008,1.0310646,fountain
3078,28.820673,-7.319473,fourth
3079,7.316123,19.768467,foward
3080,-18.297009,24.171463,fox
3081,38.555073,23.144556,fr
3082,-39.547386,-38.015858,fragile
3083,10.572053,-24.050486,frame
3084,-28.154676,2.868841,frames
3085,2.5571775,42.869923,fran
3086,-42.51261,42.313236,france
3087,24.183165,37.35394,francis
3088,-14.7265005,58.41326,francisco
3089,3.6682246,50.912575,frank
3090,4.8709354,44.643547,frankie
3091,-9.428841,26.245941,franklin
3092,7.5886836,-3.60498,frankly
3093,-29.959908,44.444813,franz
3094,42.802048,-16.012217,freak
3095,26.734737,13.366938,freaked
3096,46.700935,-14.529329,freakin
3097,45.49407,-14.642545,freaking
3098,4.5487165,10.83635,freaks
3099,22.947256,17.081533,freaky
3100,1.3425428,50.776398,fred
3101,44.358795,-40.249317,free
3102,-22.497984,-32.543045,freedom
3103,-10.857256,-8.744333,freely
3104,-33.996456,10.879212,freeway
3105,-40.597668,-5.3287153,freeze
3106,-62.933548,19.242647,freezer
3107,-51.127007,-39.130043,freezing
3108,11.570936,19.387362,freinds
3109,58.069523,16.98938,fren
3110,38.01554,1.1569527,french
3111,28.112427,42.80007,frends
3112,57.995216,16.896584,frens
3113,57.991337,17.0656,frenz
3114,-17.211555,19.105488,frenzy
3115,-17.625286,-1.1781291,frequent
3116,2.4808395,-23.909864,frequently
3117,-63.168358,14.458659,fresh
3118,16.806862,7.0711136,freshman
3119,16.859316,6.4750986,freshmen
3120,52.931095,29.442207,fri
3121,12.587636,17.780136,fricken
3122,12.581164,17.691212,frickin
3123,44.58669,-25.320917,friday
3124,4.0277514,25.975466,fridays
3125,-66.17927,17.240255,fridge
3126,-68.9172,28.995596,fried
3127,55.003986,-32.698845,friend
3128,5.686475,-19.644491,friendly
3129,55.359177,-32.798035,friends
3130,24.915886,-48.772987,friendship
3131,-3.13485,-8.9207325,friendships
3132,27.375088,35.050415,friendster
3133,-70.14503,28.170368,fries
3134,24.632757,15.695033,friggin
3135,-32.19507,-4.98229,frightened
3136,-31.15325,-4.9474263,frightening
3137,-2.1970797,29.70248,frisbee
3138,58.552994,15.561944,frm
3139,-29.817692,20.16433,frodo
3140,-42.817665,21.786823,frog
3141,-35.737503,-2.854689,frown
3142,-46.352325,-1.3619444,froze
3143,-63.172173,14.631664,frozen
3144,-71.36243,21.261465,fruit
3145,-64.99928,19.824621,fruits
3146,10.0174265,-3.8832836,frustrated
3147,16.741781,11.330915,frustrating
3148,-31.930153,-39.696106,frustration
3149,-63.376453,26.055613,fry
3150,-35.093323,5.191185,ft
3151,-4.0202317,-55.836994,ftp
3152,42.44969,52.769073,fu
3153,53.522793,-27.210913,fuck
3154,43.030766,-14.621952,fucked
3155,13.782085,22.286798,fucken
3156,8.235295,8.173916,fucker
3157,6.2774363,8.200339,fuckers
3158,47.2662,-15.502045,fuckin
3159,53.564507,-27.459023,fucking
3160,6.2784123,8.689877,fucks
3161,-67.36038,21.760519,fudge
3162,-36.631435,-10.451979,fuel
3163,51.90593,36.022873,fukin
3164,-13.2845955,-13.9705515,fulfill
3165,-4.287546,-6.939598,fullest
3166,23.552292,-40.37574,fully
3167,56.0581,-36.082745,fun
3168,-9.029262,-37.86436,function
3169,-4.8819733,-35.52018,functions
3170,-23.652323,-39.43838,fund
3171,-24.139093,-39.07951,funding
3172,-23.367966,-39.347588,funds
3173,9.098063,28.367805,funeral
3174,-8.455559,21.552885,funky
3175,12.082979,38.518013,funn
3176,50.19784,28.820732,funni
3177,-9.765544,20.791204,funnier
3178,23.504343,10.017785,funniest
3179,54.744095,-31.126627,funny
3180,-46.06048,21.727741,fur
3181,-15.646179,1.5489386,furious
3182,-51.251575,8.587704,furniture
3183,-14.735106,-35.508907,furthermore
3184,-52.520107,-18.539429,fury
3185,28.750387,-44.704746,future
3186,-45.04197,21.6982,fuzzy
3187,2.9330394,22.59557,fyi
3188,27.426056,44.303493,ga
3189,8.3043785,42.341923,gabby
3190,7.255341,51.262512,gabe
3191,20.019154,42.03885,gabriel
3192,-50.31149,16.610462,gag
3193,24.967281,16.059973,gah
3194,-8.388648,8.852949,gaia
3195,-13.23042,-41.457012,gain
3196,-15.84878,-13.253384,gained
3197,-15.7914,-13.248654,gaining
3198,52.58156,18.811186,gal
3199,-22.756968,13.0588875,galaxy
3200,1.6269886,-30.72913,gallery
3201,52.553654,18.935167,gals
3202,48.184036,-34.091312,game
3203,-25.520046,18.288412,gamecube
3204,-23.592743,16.257687,gamers
3205,48.01316,-34.16469,games
3206,-25.490314,18.19573,gamespot
3207,-25.090733,18.0848,gaming
3208,45.933826,53.69395,gan
3209,34.972656,45.435696,gang
3210,-3.286673,19.926065,gangsta
3211,-70.53992,-5.596391,gap
3212,14.449405,-16.398594,garage
3213,-53.576622,9.365115,garbage
3214,23.004726,-16.007385,garden
3215,-30.441969,14.450616,gardens
3216,9.734504,44.854733,garrett
3217,3.2822165,51.20975,gary
3218,-4.832665,-48.252373,gas
3219,-4.4051423,16.88827,gasp
3220,19.37316,-12.951775,gate
3221,-26.322563,9.714484,gates
3222,-19.084343,0.2957474,gather
3223,-19.219994,0.25458848,gathered
3224,32.233925,18.382639,gathering
3225,-18.339655,30.344584,gatsby
3226,53.336163,-33.07452,gave
3227,5.1373587,53.455097,gavin
3228,18.004326,20.811123,gawd
3229,30.493315,-50.104733,gay
3230,-24.488476,-28.833258,gays
3231,-44.039036,-38.64969,gaze
3232,32.46869,23.754704,gb
3233,39.81164,8.833007,gcse
3234,58.874176,14.282556,gd
3235,43.96277,57.393124,ge
3236,-32.17526,8.880624,gear
3237,13.164048,17.139776,gee
3238,-5.468658,14.865323,geek
3239,-6.3420544,15.018848,geeks
3240,-7.190163,15.584674,geeky
3241,23.967752,16.55691,geez
3242,-58.022144,9.217447,gel
3243,1.5681229,38.661095,gem
3244,41.51328,54.4104,gen
3245,-7.6833043,-16.174812,gender
3246,-20.319729,7.040454,gene
3247,20.431898,-45.258972,general
3248,15.498302,-41.7942,generally
3249,-15.135491,-29.102863,generation
3250,-24.558016,-16.453602,generations
3251,-7.8682404,9.672486,generator
3252,-9.133479,-7.8202777,generous
3253,-0.08466528,-20.688324,genius
3254,-23.791645,41.935246,genre
3255,-44.3816,-38.594444,gentle
3256,-12.51874,1.6193978,gentleman
3257,-9.407733,37.865475,gentlemen
3258,-45.75553,-8.314629,gently
3259,-8.259416,-14.348826,genuine
3260,-6.8529096,-3.2342935,genuinely
3261,43.48712,11.63275,geo
3262,4.394012,-33.694664,geocities
3263,4.1619096,44.83899,geoff
3264,43.970673,11.885731,geog
3265,41.42393,4.4291563,geography
3266,40.429596,3.5425706,geometry
3267,63.402344,-8.337649,george
3268,-19.069311,59.373653,georgia
3269,54.39385,23.235937,ger
3270,37.916462,1.4808984,german
3271,-42.796425,41.69916,germany
3272,49.10813,-39.0165,gets
3273,43.093838,28.00936,gettin
3274,52.236702,-38.964325,getting
3275,46.188473,23.991282,gf
3276,38.87635,23.448267,gg
3277,21.586462,12.429588,ghetto
3278,3.3768413,-14.813833,ghost
3279,-32.305042,-6.9351583,ghosts
3280,27.69258,43.5718,gi
3281,17.873941,-26.77421,giant
3282,-12.689647,53.066483,giants
3283,42.629913,18.591667,giddy
3284,54.2845,20.800898,gif
3285,31.603437,-20.04962,gift
3286,-12.375741,-10.002817,gifted
3287,31.621328,-20.050833,gifts
3288,-1.1844906,22.447882,gig
3289,-38.513767,3.1020672,gigantic
3290,-12.013129,14.713485,giggle
3291,-11.4824915,14.032355,giggled
3292,-12.170719,14.640759,giggles
3293,-1.1786723,9.095736,giggling
3294,-13.660955,32.25113,gimme
3295,12.256002,48.098026,gina
3296,-63.83967,23.420702,ginger
3297,53.560093,-30.46434,girl
3298,54.775234,-2.7318907,girlfriend
3299,7.820038,13.775083,girlfriends
3300,53.366577,-30.147182,girls
3301,-8.683098,16.107586,girly
3302,49.335983,25.786282,giv
3303,29.411547,-44.423176,given
3304,33.71274,-43.388283,gives
3305,42.44928,34.58916,givin
3306,34.408928,-43.236805,giving
3307,48.22959,-20.548435,glad
3308,-10.45724,-7.9143605,gladly
3309,-44.398617,-6.548045,glance
3310,-45.1218,-5.337108,glanced
3311,-35.92639,28.962103,glares
3312,-43.502846,-52.232082,glass
3313,-69.26171,-8.710176,glasses
3314,2.2596998,42.55774,glen
3315,-34.69943,-1.9357175,glimpse
3316,-19.034204,-38.33113,global
3317,-35.197933,-5.888679,gloomy
3318,32.34025,39.80823,gloria
3319,-32.959183,-13.746953,glorious
3320,-32.04033,-17.076487,glory
3321,-65.709915,-0.47477326,gloves
3322,-48.2761,-44.550945,glow
3323,-48.101017,-44.353725,glowing
3324,-57.681667,7.844481,glue
3325,-24.612211,-27.104628,gm
3326,5.172324,-37.382446,gmail
3327,53.720833,36.357838,gna
3328,-4.94761,21.788662,gnome
3329,9.0716505,-44.68013,goal
3330,9.061406,-44.683445,goals
3331,-41.866203,20.965694,goat
3332,53.088367,-42.626225,god
3333,11.864193,0.79359204,goddamn
3334,-33.509697,26.012884,goddess
3335,-30.846912,-15.620055,gods
3336,49.200577,-38.9505,goes
3337,36.201187,42.89855,goh
3338,58.226696,9.541874,goin
3339,56.53517,-39.10616,going
3340,-50.437496,-49.283333,gold
3341,-50.2891,-49.241856,golden
3342,31.513563,-0.41503593,golf
3343,9.717426,40.16391,golfing
3344,57.100872,-35.62138,gon
3345,44.40235,28.645191,gona
3346,48.93911,-36.53055,gone
3347,43.69173,51.53555,gong
3348,-13.660969,32.25105,gonna
3349,-28.977936,43.975048,goo
3350,56.69031,-40.043316,good
3351,31.289684,-13.618961,goodbye
3352,-12.529317,10.999888,goodbyes
3353,31.127382,-16.28211,goodness
3354,20.606394,20.092037,goodnight
3355,-43.47331,13.930027,goods
3356,3.8584988,37.656075,goody
3357,-8.249651,15.935477,goofy
3358,5.621177,-38.211273,google
3359,-42.133606,19.926113,goose
3360,-0.8694758,48.070282,gordon
3361,-49.6567,-29.459023,gore
3362,6.651701,34.343864,gorgeous
3363,46.451725,-12.395316,gosh
3364,-26.66041,-17.10644,gospel
3365,4.5488935,-0.3292692,gossip
3366,56.89321,-38.58223,got
3367,-7.5253463,16.644428,goth
3368,-7.6967416,16.508333,gothic
3369,21.978113,25.028078,gots
3370,-13.660753,32.251167,gotta
3371,33.889404,-34.11219,gotten
3372,19.507078,8.678368,gov
3373,-43.3096,-28.009792,government
3374,-49.262604,-28.567585,governor
3375,43.45664,11.612353,gp
3376,18.046848,8.752063,gpa
3377,2.5063274,21.652828,gr
3378,25.289387,-23.582718,grab
3379,21.250685,-28.557928,grabbed
3380,-47.672188,1.6198822,grabbing
3381,63.35882,48.050514,grabe
3382,-30.610964,7.6336927,grabs
3383,13.006255,-56.33071,grace
3384,22.25273,57.099003,grad
3385,43.501312,1.7433121,grade
3386,15.796593,5.8012204,grader
3387,16.146723,5.8809104,graders
3388,41.52699,1.1168877,grades
3389,-33.45454,2.0346243,gradually
3390,19.429768,5.8098745,graduate
3391,17.508524,6.360369,graduated
3392,17.39787,6.364661,graduating
3393,31.490767,3.441693,graduation
3394,0.353235,46.725533,graham
3395,-19.87283,29.426067,grail
3396,-38.633366,-8.354295,grain
3397,-1.7690896,-23.330488,grammar
3398,27.994846,-9.128204,grand
3399,31.54667,7.4469595,grandfather
3400,32.25237,6.4319677,grandma
3401,31.738268,7.230051,grandmother
3402,31.757053,7.0783405,grandpa
3403,32.205044,7.5017357,grandparents
3404,17.071995,36.543743,granny
3405,5.5385227,52.376038,grant
3406,14.699679,-46.3905,granted
3407,-70.11346,17.127766,grape
3408,-66.0566,21.45332,grapes
3409,-0.6640874,-28.39416,graphic
3410,-8.026279,-59.527107,graphics
3411,-18.687159,-34.175697,grasp
3412,-43.016678,-49.40959,grass
3413,-3.5349035,-6.1689124,grateful
3414,-37.90601,-35.520096,grave
3415,-36.06935,-8.655747,gravity
3416,-50.22753,-46.524994,gray
3417,-54.77382,23.350115,grease
3418,57.288097,-41.44886,great
3419,-13.635512,-41.01132,greater
3420,27.094042,-5.6617746,greatest
3421,-22.317938,-26.125706,greatly
3422,-26.8475,-18.186419,greatness
3423,-41.67195,43.188007,greece
3424,-33.155586,-41.409252,greed
3425,-3.404965,-2.3079562,greedy
3426,-43.203945,34.297398,greek
3427,26.754433,-63.5584,green
3428,16.118946,35.94008,greet
3429,-5.9600816,6.823441,greeted
3430,-9.519223,31.569407,greetings
3431,10.02178,54.767216,greg
3432,27.29281,-52.88555,grew
3433,-50.28249,-46.597275,grey
3434,-34.778164,-40.04412,grief
3435,-63.036488,26.225172,grill
3436,7.6302266,-13.48466,grin
3437,-20.487425,27.128613,grind
3438,2.6563437,22.625683,grins
3439,-48.979782,-6.6277018,grip
3440,-44.551952,14.500613,groceries
3441,-44.68685,15.036254,grocery
3442,-23.494762,37.74034,groove
3443,-62.91457,9.372663,gross
3444,22.915216,-59.82623,ground
3445,25.677792,14.885297,grounded
3446,-17.821814,-3.1475985,grounds
3447,43.932568,-41.506023,group
3448,-17.527018,-48.47904,groups
3449,26.832853,-52.772427,grow
3450,26.985773,-52.807407,growing
